"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-04-23","    8","0.03",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-04-24",,,"0.15",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-03",,,"0.86",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-04",,,"0.15",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-07",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-09",,,"0.32",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-10",,,"0.16",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-15",,,"0.17",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-18",,,"0.51",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-19",,,"1.11",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-20",,,"0.35",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-21",,,"0.24",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-22",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-27",,,"0.38",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-05-30",,,"0.11",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-03",,,"0.18",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-04",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-10",,,"0.58",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-15",,,"0.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-20",,,"0.20",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-21",,,"0.38",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-22",,,"0.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-23",,,"0.34",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-25",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-26",,,"0.18",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-27",,,"0.43",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-28",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-29",,,"0.21",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-06-30",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-01",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-02",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-04",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-06",,,"0.08",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-09",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-13",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-15",,,"0.14",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-16",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-19",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-20",,,"0.61",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-21",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-23",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-27",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-29",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-30",,,"0.15",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-07-31",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-01",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-03",,,"0.08",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-07",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-08",,,"0.42",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-09",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-10",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-14",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-15",,,"0.19",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-17",,,"0.33",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-18",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-20",,,"0.53",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-21",,,"0.12",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-22",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-24",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-25",,,"1.24",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-26",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-29",,,"0.29",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-08-31",,,"0.30",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-01",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-07",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-08",,,"1.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-20","   12","0.54",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-21",,,"0.07",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-22",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-24",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-26",,,"0.26",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-27",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-09-28",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-04",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-05",,,"0.31",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-06",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-07",,,"0.13",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-08",,,"0.70",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-09",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-10",,,"0.27",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-11",,,"0.16",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-12",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-13",,,"0.23",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-14",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-15",,,"0.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-16",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-17",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-18",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-19",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-22",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-26",,,"0.49",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-27",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-28",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-10-31",,,"0.86",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-01",,,"0.67",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-02",,,"0.38",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-03",,,"0.54",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-04",,,"0.11",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-05",,,"0.06",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-06",,,"0.49",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-07",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-09",,,"0.14","0.5",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-10",,,"0.00","0.2",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-13",,,"0.07","1.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-14",,,"0.00","0.0","0.5"
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-15",,,"0.30","3.5","4.5"
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-16",,,"0.02",,"4.0"
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-18",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-19",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-21",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-24",,,"0.29",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-25",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-26",,,"0.19","0.1",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-11-30",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-01",,,"0.79",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-03","    2","0.01",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-04",,,"0.02","0.1",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-05",,,"0.02","0.1",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-07",,,"0.13",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-11",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-13",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-14",,,"0.51",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-15",,,"0.22",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-16",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-17",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-20",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-21",,,"0.06",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-27",,,"0.61",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-28",,,"0.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2018-12-31",,,"0.94",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-01",,,"0.62",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-02",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-03",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-04",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-05",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-07",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-08",,,"0.08",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-10",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-11",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-12",,,"1.04","8.3",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-13",,,"0.30","0.1","8.0"
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-14",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-17",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-18",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-19",,,"0.41",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-21",,,"0.04","1.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-22",,,"0.00","0.2",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-23",,,"0.85",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-24",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-27",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-28",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-29",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-30",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-01-31",,,"0.01","0.3",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-06",,,"0.48",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-07",,,"1.25",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-08",,,"0.12",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-10",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-11",,,"0.23",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-12",,,"0.30",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-13",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-16",,,"0.12","1.7",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-17",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-19",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-20",,,"0.36","0.8",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-23",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-24",,,"0.31",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-02-28",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-02",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-08","    6","0.09",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-10",,,"1.43",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-13",,,"0.47",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-14",,,"0.52",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-15",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-20",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-24",,,"0.14",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-25",,,"0.42",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-26",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-03-28",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-09","   12","2.78",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-10",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-11",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-12",,,"0.08",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-14",,,"0.74",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-15",,,"0.10",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-18",,,"1.23",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-19",,,"0.17",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-20",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-21",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-26","    5","0.41",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-27",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-28",,,"0.10",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-04-30",,,"0.15",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-01",,,"3.11",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-02",,,"0.24",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-03",,,"1.76",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-04",,,"0.17",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-06",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-07",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-08",,,"0.24",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-09",,,"0.16",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-14","    5","0.48",,,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-15",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-16",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-17",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-19",,,"0.12",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-20",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-21",,,"0.63",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-22",,,"0.86",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-23",,,"0.17",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-26",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-27",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-29",,,"0.36",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-30",,,"0.87",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-05-31",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-02",,,"1.45",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-05",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-06",,,"0.64",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-09",,,"0.02",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-13",,,"0.29",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-15",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-16",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-18",,,"0.12",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-19",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-20",,,"0.14",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-22",,,"1.99",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-23",,,"0.30",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-24",,,"0.11",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-25",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-26",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-27",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-28",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-29",,,"0.43",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-06-30",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-01",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-02",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-03",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-04",,,"0.62",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-05",,,"0.09",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-06",,,"1.87",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-07",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-08",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-09",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-10",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-11",,,"0.21",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-12",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-14",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-15",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-16",,,"0.60",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-17",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-18",,,"0.21",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-19",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-20",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-21",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-22",,,"0.80",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-23",,,"0.20",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-24",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-25",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-26",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-29",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-30",,,"0.23",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-07-31",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-01",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-02",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-05",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-06",,,"0.78",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-07",,,"0.00",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-08",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-09",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-12",,,"1.23",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-13",,,"1.31",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-14",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-15",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-16",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-17",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-18",,,"0.03",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-19",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-20",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-21",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-22",,,"0.04",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-23",,,"0.05",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-24",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-25",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-26",,,"0.86",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-27",,,"1.49",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-28",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-29",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-30",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-08-31",,,"0.84",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-01",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-02",,,"0.01",,
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-03",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-04",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-05",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-06",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-07",,,"0.00","0.0",
"US1MOSS0027","ST. CHARLES 2.3 NE, MO US","2019-09-08",,,"0.10",,
